"site","year","imp","hurr","svi","basin","veg_class","land_change","province"
"CRMS0002",2007,-0.785974622096562,0,0.399328115106811,"PO","Brackish",-2.44595964374482,"Deltaic"
"CRMS0002",2008,0.0605681387473945,1,0.532296296334484,"PO","Brackish",-1.3619355026082,"Deltaic"
"CRMS0002",2009,-0.322225773788416,0,0.528769839110039,"PO","Brackish",-0.535780765781076,"Deltaic"
"CRMS0002",2010,-0.449734046489315,0,0.83160064899762,"PO","Brackish",0.137494415466544,"Deltaic"
"CRMS0002",2011,-0.281521700063837,0,0.84034270682293,"PO","Brackish",0.585557263088555,"Deltaic"
"CRMS0002",2012,-0.299437724163208,1,0.448905954909329,"PO","Brackish",0.675678786762129,"Deltaic"
"CRMS0002",2013,-0.609363696784976,0,0.247779356738566,"PO","Brackish",0.448244023148523,"Deltaic"
"CRMS0002",2014,-0.651724825702935,0,0.790824135209059,"PO","Brackish",0.0580096634292711,"Deltaic"
"CRMS0002",2015,-0.650733425159887,0,0.496379774014909,"PO","Brackish",-0.375869118907936,"Deltaic"
"CRMS0002",2016,-0.429849384168748,0,-0.0834112814162074,"PO","Brackish",-0.798938037179834,"Deltaic"
"CRMS0002",2017,-0.369104856609695,0,0.309625711590841,"PO","Brackish",-1.13671728951212,"Deltaic"
"CRMS0002",2018,-0.643935250007556,0,0.523287531660269,"PO","Brackish",-1.31886597360748,"Deltaic"
"CRMS0002",2019,-0.38833802714483,0,-0.141523740383772,"PO","Brackish",-1.36864146916409,"Deltaic"
"CRMS0002",2020,0.0207704883764596,0,-0.194361330561829,"PO","Brackish",-1.37058958107306,"Deltaic"
"CRMS0003",2007,1.06795855626847,0,1.09752673473642,"PO","Saline",1.28047299104947,"Deltaic"
"CRMS0003",2008,3.08659169056361,1,0.807424258917769,"PO","Saline",2.61852389209989,"Deltaic"
"CRMS0003",2009,2.43170081755577,1,0.726974681188203,"PO","Saline",1.17763164713386,"Deltaic"
"CRMS0003",2010,2.23030487866798,0,0.827728481030004,"PO","Saline",0.00518557356907135,"Deltaic"
"CRMS0003",2011,2.22209041702558,0,0.96194883301609,"PO","Saline",-0.0592247092675504,"Deltaic"
"CRMS0003",2012,1.91872185085283,1,0.677660211494105,"PO","Saline",-0.0857729902706621,"Deltaic"
"CRMS0003",2013,1.97877239803175,0,0.633539845131044,"PO","Saline",-0.203547352407833,"Deltaic"
"CRMS0003",2014,1.63603106743509,0,0.896225718708039,"PO","Saline",-0.472570206164658,"Deltaic"
"CRMS0003",2015,1.50743225413684,0,0.674266337158487,"PO","Saline",-0.601819239776414,"Deltaic"
"CRMS0003",2016,1.79564655486585,0,0.536091383772634,"PO","Saline",-0.666742339187191,"Deltaic"
"CRMS0003",2017,2.41966238239019,0,0.710713596327972,"PO","Saline",-0.709731872966625,"Deltaic"
"CRMS0003",2018,1.66520656913051,0,0.709769213904147,"PO","Saline",-0.591483652809668,"Deltaic"
"CRMS0003",2019,1.86235364854809,0,0.416508959355828,"PO","Saline",-0.436319721502966,"Deltaic"
"CRMS0003",2020,3.08177631649738,0,0.314987848794671,"PO","Saline",-0.429388861198381,"Deltaic"
"CRMS0006",2007,-0.859479890931135,0,0.657435274151287,"PO","Brackish",0.470663754875718,"Deltaic"
"CRMS0006",2008,-0.169762533132504,1,0.972373181080336,"PO","Brackish",1.65738552437023,"Deltaic"
"CRMS0006",2009,-0.550701110366324,0,-0.0728783255912605,"PO","Brackish",2.9047971332673,"Deltaic"
"CRMS0006",2010,-0.607890758835304,0,0.521850556301627,"PO","Brackish",3.22989729946072,"Deltaic"
"CRMS0006",2011,-0.480722394892021,0,0.7321972350728,"PO","Brackish",2.73000979685506,"Deltaic"
"CRMS0006",2012,-0.483059267600635,1,0.453318758790241,"PO","Brackish",1.93418880124844,"Deltaic"
"CRMS0006",2013,-0.748683798813049,0,0.217264789584356,"PO","Brackish",0.953614852900919,"Deltaic"
"CRMS0006",2014,-0.758711107162736,0,0.761963571365626,"PO","Brackish",0.0295630104318894,"Deltaic"
"CRMS0006",2015,-0.744406613613041,0,0.352849507434019,"PO","Brackish",-0.707127295323055,"Deltaic"
"CRMS0006",2016,-0.571024821498812,0,-0.383096411755059,"PO","Brackish",-1.10560410877229,"Deltaic"
"CRMS0006",2017,-0.524853881922567,0,-0.184360492066395,"PO","Brackish",-1.15533411021386,"Deltaic"
"CRMS0006",2018,-0.725612491889827,0,0.140614900356746,"PO","Brackish",-1.04761235802077,"Deltaic"
"CRMS0006",2019,-0.520845791155672,0,-0.57374570519927,"PO","Brackish",-0.975583578471489,"Deltaic"
"CRMS0006",2020,-0.247190915544568,0,-0.0235719313303142,"PO","Brackish",-0.972485627324913,"Deltaic"
"CRMS0030",2007,-0.778751560997211,0,0.563264908171073,"PO","Intermediate",0.137872517482333,"Deltaic"
"CRMS0030",2008,0.0345509559248296,1,0.573185188049734,"PO","Intermediate",0.152071993151796,"Deltaic"
"CRMS0030",2009,-0.437228236782007,0,0.53497909557244,"PO","Intermediate",0.165454772948742,"Deltaic"
"CRMS0030",2010,-0.485821026256269,0,0.663769201402413,"PO","Intermediate",0.17729203118264,"Deltaic"
"CRMS0030",2011,-0.372900504403079,0,0.794468165751313,"PO","Intermediate",0.187861105635967,"Deltaic"
"CRMS0030",2012,-0.379571213771304,1,0.544552310265842,"PO","Intermediate",0.197356939971179,"Deltaic"
"CRMS0030",2013,-0.653183600787706,0,0.32523603528073,"PO","Intermediate",0.205612126024949,"Deltaic"
"CRMS0030",2014,-0.65285785489499,0,0.755799319693671,"PO","Intermediate",0.212226447628253,"Deltaic"
"CRMS0030",2015,-0.683520457404981,0,0.446651005923944,"PO","Intermediate",0.217388394668764,"Deltaic"
"CRMS0030",2016,-0.426705228160795,0,-0.0922833825862154,"PO","Intermediate",0.221399243260434,"Deltaic"
"CRMS0030",2017,-0.3630431504322,0,0.254868568969406,"PO","Intermediate",0.224087545711188,"Deltaic"
"CRMS0030",2018,-0.622648464061821,0,0.395227514308026,"PO","Intermediate",0.225301118450161,"Deltaic"
"CRMS0030",2019,-0.377673389874612,0,-0.230878079899762,"PO","Intermediate",0.225552970515563,"Deltaic"
"CRMS0030",2020,-0.0969654075429644,0,-0.202968254585161,"PO","Intermediate",0.225562283242919,"Deltaic"
"CRMS0034",2007,-1.03452723595769,0,0.108392824760228,"PO","Intermediate",0.012219754153347,"Deltaic"
"CRMS0034",2008,-0.701847204586472,1,0.0822916626494158,"PO","Intermediate",0.0594796773921089,"Deltaic"
"CRMS0034",2009,-0.985512393109383,0,0.146567597054144,"PO","Intermediate",0.0506612024331934,"Deltaic"
"CRMS0034",2010,-1.00419887705935,0,0.350535784543564,"PO","Intermediate",0.0461092738990069,"Deltaic"
"CRMS0034",2011,-0.861491017747033,0,0.423444058596116,"PO","Intermediate",0.0627408507999417,"Deltaic"
"CRMS0034",2012,-0.804938698198584,1,0.166077851190609,"PO","Intermediate",0.0788732903387305,"Deltaic"
"CRMS0034",2013,-1.06061806567773,0,-0.0470476155198126,"PO","Intermediate",0.101901742978473,"Deltaic"
"CRMS0034",2014,-1.02013351635912,0,0.535664474017803,"PO","Intermediate",0.156718827560138,"Deltaic"
"CRMS0034",2015,-0.9893604435029,0,0.0981856663928711,"PO","Intermediate",0.236043928946348,"Deltaic"
"CRMS0034",2016,-0.925507167098146,0,-0.500128793791991,"PO","Intermediate",0.268842863435047,"Deltaic"
"CRMS0034",2017,-0.928141459969674,0,-0.119839236333879,"PO","Intermediate",0.19343664299679,"Deltaic"
"CRMS0034",2018,-1.05014321079718,0,0.24697687207932,"PO","Intermediate",0.0527477914829316,"Deltaic"
"CRMS0034",2019,-0.877225960651698,0,-0.464578719363967,"PO","Intermediate",-0.0361152207957255,"Deltaic"
"CRMS0034",2020,-0.740780920198465,0,-0.440256519140036,"PO","Intermediate",-0.0399372036635388,"Deltaic"
"CRMS0108",2007,0.0843759146454519,0,1.10745698419451,"PO","Saline",-1.02244084857817,"Deltaic"
"CRMS0108",2008,1.72752317469354,1,1.00088077511855,"PO","Saline",0.00285102412039456,"Deltaic"
"CRMS0108",2009,1.10308246122218,0,0.789146155389091,"PO","Saline",0.868209674840878,"Deltaic"
"CRMS0108",2010,0.889506458519795,0,0.888060219798963,"PO","Saline",0.57603203946032,"Deltaic"
"CRMS0108",2011,1.01810527181805,0,1.00573748886359,"PO","Saline",-0.0720232313726965,"Deltaic"
"CRMS0108",2012,0.827756367552793,1,0.676114438602332,"PO","Saline",-0.154243670467584,"Deltaic"
"CRMS0108",2013,0.580614375035778,0,0.61327881915562,"PO","Saline",0.0913144732803428,"Deltaic"
"CRMS0108",2014,0.42043237300899,0,0.974364928026057,"PO","Saline",-0.0888291111827531,"Deltaic"
"CRMS0108",2015,0.286295879534569,0,0.746913861953954,"PO","Saline",-0.66012111933624,"Deltaic"
"CRMS0108",2016,0.652136842784255,0,0.474244075982369,"PO","Saline",-0.896988772043169,"Deltaic"
"CRMS0108",2017,0.970801303049747,0,0.654575968950409,"PO","Saline",-0.544772832209688,"Deltaic"
"CRMS0108",2018,0.432187550876561,0,0.83647648996033,"PO","Saline",-0.0552522913016835,"Deltaic"
"CRMS0108",2019,0.712470647261188,0,0.50763775372001,"PO","Saline",0.171083725982108,"Deltaic"
"CRMS0108",2020,1.55204527857401,0,0.445707111989766,"PO","Saline",0.180537005679895,"Deltaic"
"CRMS0114",2013,-0.862284138181472,0,0.910614141562631,"BS","Intermediate",0.130738847187081,"Deltaic"
"CRMS0114",2014,-0.861179434719218,0,1.3210967637432,"BS","Intermediate",0.0978498123594006,"Deltaic"
"CRMS0114",2015,-0.848036296091379,0,1.13376788489332,"BS","Intermediate",0.296552521899706,"Deltaic"
"CRMS0114",2016,-0.740370197116345,0,0.798196430261534,"BS","Intermediate",0.485176828223784,"Deltaic"
"CRMS0114",2017,-0.726433938054067,0,0.933342291716888,"BS","Intermediate",0.669234626161384,"Deltaic"
"CRMS0114",2018,-0.906443950941819,0,1.1042110976972,"BS","Intermediate",0.893667700203861,"Deltaic"
"CRMS0114",2019,-0.687726828280485,0,0.658464170792991,"BS","Intermediate",1.03867418459588,"Deltaic"
"CRMS0114",2020,-0.430543364548882,0,0.679510641675744,"BS","Intermediate",1.04493240580496,"Deltaic"
"CRMS0115",2009,-0.727000452650095,0,-1.38321592962193,"BS","Fresh",0.229687572908471,"Deltaic"
"CRMS0115",2010,-0.787957423182658,0,-1.13062615214701,"BS","Fresh",0.277533678544343,"Deltaic"
"CRMS0115",2011,-0.660109241724143,0,-0.323027910282139,"BS","Fresh",0.366595892035925,"Deltaic"
"CRMS0115",2012,-0.589634825978316,1,-0.37481516114132,"BS","Fresh",0.330551815473897,"Deltaic"
"CRMS0115",2013,-0.862284138181472,0,-0.438715116333107,"BS","Fresh",0.297417131898581,"Deltaic"
"CRMS0115",2014,-0.861179434719218,0,0.435539264942953,"BS","Fresh",0.58069675602741,"Deltaic"
"CRMS0115",2015,-0.848036296091379,0,0.392600816051308,"BS","Fresh",1.03316296011064,"Deltaic"
"CRMS0115",2016,-0.740370197116345,0,0.0897469421542525,"BS","Fresh",1.30040921244513,"Deltaic"
"CRMS0115",2017,-0.726433938054067,0,0.435865655179461,"BS","Fresh",1.25155386648115,"Deltaic"
"CRMS0115",2018,-0.906443950941819,0,0.774622455092333,"BS","Fresh",1.03835624352458,"Deltaic"
"CRMS0115",2019,-0.687726828280485,0,0.683813438179603,"BS","Fresh",0.89780078890599,"Deltaic"
"CRMS0115",2020,-0.430543364548882,0,0.93252279839826,"BS","Fresh",0.89174724233367,"Deltaic"
"CRMS0117",2013,-0.862284138181472,0,0.826745438283438,"BS","Intermediate",1.05739934467201,"Deltaic"
"CRMS0117",2014,-0.861179434719218,0,1.2685713879591,"BS","Intermediate",0.66891163803153,"Deltaic"
"CRMS0117",2015,-0.848036296091379,0,1.10846758774631,"BS","Intermediate",0.331442927925684,"Deltaic"
"CRMS0117",2016,-0.740370197116345,0,0.744855749788381,"BS","Intermediate",0.0283266355533805,"Deltaic"
"CRMS0117",2017,-0.726433938054067,0,0.649939384773643,"BS","Intermediate",-0.0815530831524998,"Deltaic"
"CRMS0117",2018,-0.906443950941819,0,0.753666323534054,"BS","Intermediate",0.0351771762287017,"Deltaic"
"CRMS0117",2019,-0.687726828280485,0,0.347352931839421,"BS","Intermediate",0.162643292021623,"Deltaic"
"CRMS0117",2020,-0.430543364548882,0,0.0551445780412057,"BS","Intermediate",0.168288317994915,"Deltaic"
"CRMS0118",2007,1.46650157457385,0,-0.254156443838355,"BS","Fresh",-0.193723497345495,"Deltaic"
"CRMS0118",2008,3.15924718750414,1,-0.0150725893075103,"BS","Fresh",0.177660828686231,"Deltaic"
"CRMS0118",2009,2.53254041564867,1,0.0505309618046508,"BS","Fresh",0.361351938152292,"Deltaic"
"CRMS0118",2010,2.20438683589972,0,0.0122622236558905,"BS","Fresh",0.276186279023745,"Deltaic"
"CRMS0118",2011,2.25353197710511,0,-0.15526361732108,"BS","Fresh",0.089788680166331,"Deltaic"
"CRMS0118",2012,1.97735611154168,1,-0.472730483292199,"BS","Fresh",-0.0426243176323715,"Deltaic"
"CRMS0118",2013,1.96432627583305,0,-0.244615375364505,"BS","Fresh",-0.0423107071767673,"Deltaic"
"CRMS0118",2014,1.67866129078616,0,0.163665748197121,"BS","Fresh",0.1831992481262,"Deltaic"
"CRMS0118",2015,1.67908617673318,0,-0.145687727429445,"BS","Fresh",0.293874707045373,"Deltaic"
"CRMS0118",2016,1.84110935119706,0,-0.596868837705606,"BS","Fresh",-0.0589987780184039,"Deltaic"
"CRMS0118",2017,2.45946003276112,0,-0.106583275253778,"BS","Fresh",-0.705433393468329,"Deltaic"
"CRMS0118",2018,1.61662794252115,0,-0.459498344532846,"BS","Fresh",-1.18963117450403,"Deltaic"
"CRMS0118",2019,2.15510006604532,1,-1.34619092708067,"BS","Fresh",-1.35010435612547,"Deltaic"
"CRMS0118",2020,3.05854921806025,1,-1.38031591651269,"BS","Fresh",-1.356565238485,"Deltaic"
"CRMS0119",2007,1.01385641234784,0,1.01949940716468,"BS","Brackish",-0.0417382836593776,"Deltaic"
"CRMS0119",2008,2.88717855276192,1,1.25613024669811,"BS","Brackish",0.0642528473452966,"Deltaic"
"CRMS0119",2009,2.16388104228375,1,1.24381033242929,"BS","Brackish",0.128210124237882,"Deltaic"
"CRMS0119",2010,1.80938453381952,0,1.19572182728608,"BS","Brackish",0.134747345687744,"Deltaic"
"CRMS0119",2011,1.93982451955486,0,1.27437188771493,"BS","Brackish",0.102295090318497,"Deltaic"
"CRMS0119",2012,1.67696174699808,1,1.08599971788642,"BS","Brackish",0.0445322485962424,"Deltaic"
"CRMS0119",2013,1.60827185222974,0,1.00506945233048,"BS","Brackish",-0.025789999257424,"Deltaic"
"CRMS0119",2014,1.42557089501086,0,1.32181376752359,"BS","Brackish",-0.0842635266578304,"Deltaic"
"CRMS0119",2015,1.27105403894434,0,1.17441722415823,"BS","Brackish",-0.153577301444563,"Deltaic"
"CRMS0119",2016,1.49043681625601,0,0.893203269453104,"BS","Brackish",-0.252252826444002,"Deltaic"
"CRMS0119",2017,2.01842841975368,0,0.935233916198938,"BS","Brackish",-0.340388803224347,"Deltaic"
"CRMS0119",2018,1.23366407560653,0,1.01466673361171,"BS","Brackish",-0.372933701901552,"Deltaic"
"CRMS0119",2019,1.86532785017724,0,0.743492488048301,"BS","Brackish",-0.369609202867684,"Deltaic"
"CRMS0119",2020,2.67926769601981,1,0.768166349498287,"BS","Brackish",-0.369394219122483,"Deltaic"
"CRMS0120",2009,0.913158442903945,0,0.415640292816055,"BS","Fresh",0.765331270874233,"Deltaic"
"CRMS0120",2010,0.673381140135287,0,0.381504016122624,"BS","Fresh",0.934062233344488,"Deltaic"
"CRMS0120",2011,0.864579816294583,0,-0.816861964855977,"BS","Fresh",1.00246376078285,"Deltaic"
"CRMS0120",2012,0.706522244002899,1,1.20317218790398,"BS","Fresh",0.990098562438381,"Deltaic"
"CRMS0120",2013,0.395364102134771,0,1.17251803976958,"BS","Fresh",0.900793328255382,"Deltaic"
"CRMS0120",2014,0.329223523048556,0,1.3353789049976,"BS","Fresh",0.747158312943088,"Deltaic"
"CRMS0120",2015,0.177539239962181,0,1.36700348240256,"BS","Fresh",0.555751831993055,"Deltaic"
"CRMS0120",2016,0.515748453790624,0,0.547961178059155,"BS","Fresh",0.369440393291776,"Deltaic"
"CRMS0120",2017,0.746319894373834,0,0.650027503691021,"BS","Fresh",0.220472587471046,"Deltaic"
"CRMS0120",2018,0.227038452790088,0,0.632559776821138,"BS","Fresh",0.122449221899465,"Deltaic"
"CRMS0120",2019,0.651995214135248,0,0.550073288824469,"BS","Fresh",0.0812072800138365,"Deltaic"
"CRMS0120",2020,1.35588959969947,0,-0.222673830906267,"BS","Fresh",0.0794930123500437,"Deltaic"
"CRMS0121",2007,0.0158134856612185,0,0.565129716555409,"BS","Brackish",-2.35498874038798,"Deltaic"
"CRMS0121",2008,1.56946560240185,1,0.35875463025478,"BS","Brackish",-1.88811404125144,"Deltaic"
"CRMS0121",2009,0.913158442903945,0,0.0942257395670296,"BS","Brackish",-1.32120686664943,"Deltaic"
"CRMS0121",2010,0.673381140135287,0,0.595818420422668,"BS","Brackish",-0.878880337579049,"Deltaic"
"CRMS0121",2011,0.864579816294583,0,0.62057569413071,"BS","Brackish",-0.634621296312076,"Deltaic"
"CRMS0121",2012,0.706522244002899,1,0.340960339777124,"BS","Brackish",-0.561353239083399,"Deltaic"
"CRMS0121",2013,0.395364102134771,0,-0.0816862951006563,"BS","Brackish",-0.632789590715856,"Deltaic"
"CRMS0121",2014,0.329223523048556,0,0.550559029425155,"BS","Brackish",-0.763285431665811,"Deltaic"
"CRMS0121",2015,0.177539239962181,0,0.112987111048905,"BS","Brackish",-0.869474203633323,"Deltaic"
"CRMS0121",2016,0.515748453790624,0,-0.453077636754757,"BS","Brackish",-0.903074246592861,"Deltaic"
"CRMS0121",2017,0.746319894373834,0,-0.0951287210593208,"BS","Brackish",-0.889068933250769,"Deltaic"
"CRMS0121",2018,0.227038452790088,0,0.101092014696997,"BS","Brackish",-0.880382985341279,"Deltaic"
"CRMS0121",2019,0.651995214135248,0,-0.393860043262997,"BS","Brackish",-0.884957679246746,"Deltaic"
"CRMS0121",2020,1.35588959969947,0,-0.537536044456671,"BS","Brackish",-0.885186528032626,"Deltaic"
"CRMS0125",2008,-0.363057313297101,1,0.758391534643748,"BS","Intermediate",1.05858746717893,"Deltaic"
"CRMS0125",2009,-0.727000452650095,0,1.14249058112505,"BS","Intermediate",1.03509713607803,"Deltaic"
"CRMS0125",2010,-0.787957423182658,0,1.16575076242591,"BS","Intermediate",1.01896608207931,"Deltaic"
"CRMS0125",2011,-0.660109241724143,0,1.33925335162929,"BS","Intermediate",1.00848027024986,"Deltaic"
"CRMS0125",2012,-0.589634825978316,1,0.994390558342336,"BS","Intermediate",1.00498218487932,"Deltaic"
"CRMS0125",2013,-0.862284138181472,0,0.861226020394916,"BS","Intermediate",1.00737446066899,"Deltaic"
"CRMS0125",2014,-0.861179434719218,0,1.24306025974955,"BS","Intermediate",1.01193192430074,"Deltaic"
"CRMS0125",2015,-0.848036296091379,0,0.996655365468999,"BS","Intermediate",1.01650053642952,"Deltaic"
"CRMS0125",2016,-0.740370197116345,0,0.662871763801666,"BS","Intermediate",1.02122511095834,"Deltaic"
"CRMS0125",2017,-0.726433938054067,0,0.638968866964861,"BS","Intermediate",1.02530383329782,"Deltaic"
"CRMS0125",2018,-0.906443950941819,0,0.645702077341425,"BS","Intermediate",1.02714939974906,"Deltaic"
"CRMS0125",2019,-0.687726828280485,0,0.154820435388155,"BS","Intermediate",1.02728073610217,"Deltaic"
"CRMS0125",2020,-0.430543364548882,0,-0.0316282810392606,"BS","Intermediate",1.02728325164166,"Deltaic"
"CRMS0128",2007,-0.983664139239843,0,0.745654101610979,"BS","Fresh",0.882767156576864,"Deltaic"
"CRMS0128",2008,-0.363057313297101,1,-0.0635091148585788,"BS","Fresh",0.837294406561825,"Deltaic"
"CRMS0128",2009,-0.727000452650095,0,0.808339809212385,"BS","Fresh",0.836298397766168,"Deltaic"
"CRMS0128",2010,-0.787957423182658,0,0.445548672711881,"BS","Fresh",0.880681411962141,"Deltaic"
"CRMS0128",2011,-0.660109241724143,0,0.893646047385557,"BS","Fresh",0.949597329428033,"Deltaic"
"CRMS0128",2012,-0.589634825978316,1,0.777955452469809,"BS","Fresh",1.02339365033304,"Deltaic"
"CRMS0129",2007,1.10336571852019,0,0.458256438982449,"BS","Saline",0.0750234693470931,"Deltaic"
"CRMS0129",2008,2.89496812845729,1,0.670928936511561,"BS","Saline",0.182579406641518,"Deltaic"
"CRMS0129",2009,2.22903022082692,1,0.582840474642651,"BS","Saline",0.248545160209787,"Deltaic"
"CRMS0129",2010,1.89266217943557,0,0.769810106527297,"BS","Saline",0.228561026562435,"Deltaic"
"CRMS0129",2011,1.97664796829665,0,0.954845784928983,"BS","Saline",0.160577316760086,"Deltaic"
"CRMS0129",2012,1.76930362615057,1,0.717655748083664,"BS","Saline",0.0972967039091513,"Deltaic"
"CRMS0129",2013,1.6382971258192,0,0.597937788928968,"BS","Saline",0.0425315435274367,"Deltaic"
"CRMS0129",2014,1.45063916588508,0,0.900726280204281,"BS","Saline",-0.00497634040510546,"Deltaic"
"CRMS0129",2015,1.28521690384503,0,0.668620669451256,"BS","Saline",-0.0572007249822056,"Deltaic"
"CRMS0129",2016,1.54496384612366,0,0.342156844408766,"BS","Saline",-0.110904581244792,"Deltaic"
"CRMS0129",2017,2.1052467815949,0,0.540979739576055,"BS","Saline",-0.151450744959206,"Deltaic"
"CRMS0129",2018,1.30192908442785,0,0.626603970394096,"BS","Saline",-0.171520784528121,"Deltaic"
"CRMS0129",2019,1.81023430571356,0,0.281549237676724,"BS","Saline",-0.176801033211438,"Deltaic"
"CRMS0129",2020,2.7100011128543,1,0.320820970500009,"BS","Saline",-0.177006904211615,"Deltaic"
"CRMS0131",2007,-0.983664139239843,0,1.61689265815153,"BS","Brackish",-2.82625577561686,"Deltaic"
"CRMS0131",2008,-0.363057313297101,1,1.5942276117819,"BS","Brackish",-1.36950393380423,"Deltaic"
"CRMS0131",2009,-0.727000452650095,0,1.56437459524107,"BS","Brackish",-0.750154852712477,"Deltaic"
"CRMS0131",2010,-0.787957423182658,0,1.58505147964845,"BS","Brackish",-0.175906932944708,"Deltaic"
"CRMS0131",2011,-0.660109241724143,0,1.62548763524987,"BS","Brackish",0.164046128063076,"Deltaic"
"CRMS0131",2012,-0.589634825978316,1,1.53354279127266,"BS","Brackish",0.134226998345114,"Deltaic"
"CRMS0131",2013,-0.862284138181472,0,1.48432813593025,"BS","Brackish",-0.154310944022673,"Deltaic"
"CRMS0131",2014,-0.861179434719218,0,1.60771652601808,"BS","Brackish",-0.396862402809537,"Deltaic"
"CRMS0131",2015,-0.848036296091379,0,1.47744603683015,"BS","Brackish",-0.533794049358644,"Deltaic"
"CRMS0131",2016,-0.740370197116345,0,1.27309357421815,"BS","Brackish",-0.494516066349227,"Deltaic"
"CRMS0131",2017,-0.726433938054067,0,1.38519532178184,"BS","Brackish",-0.100671686163382,"Deltaic"
"CRMS0131",2018,-0.906443950941819,0,1.45505627442453,"BS","Brackish",0.540054210066625,"Deltaic"
"CRMS0131",2019,-0.687726828280485,0,1.22311424119795,"BS","Brackish",0.951251432332841,"Deltaic"
"CRMS0131",2020,-0.430543364548882,0,1.05941204393714,"BS","Brackish",0.968965808945091,"Deltaic"
"CRMS0132",2007,-0.983664139239843,0,1.46127822623283,"BS","Intermediate",-1.66393850663196,"Deltaic"
"CRMS0132",2008,-0.363057313297101,1,1.36463129071036,"BS","Intermediate",-0.425038893515913,"Deltaic"
"CRMS0132",2009,-0.727000452650095,0,1.35538885538542,"BS","Intermediate",0.31050444493086,"Deltaic"
"CRMS0132",2010,-0.787957423182658,0,1.45504770273902,"BS","Intermediate",0.678788738865544,"Deltaic"
"CRMS0132",2011,-0.660109241724143,0,1.48088518168255,"BS","Intermediate",0.739477104554047,"Deltaic"
"CRMS0132",2012,-0.589634825978316,1,1.3601724800584,"BS","Intermediate",0.552153112634864,"Deltaic"
"CRMS0132",2013,-0.862284138181472,0,1.29739478836247,"BS","Intermediate",0.18210333783969,"Deltaic"
"CRMS0132",2014,-0.861179434719218,0,1.45732140088605,"BS","Intermediate",-0.193223047945085,"Deltaic"
"CRMS0132",2015,-0.848036296091379,0,1.33457122949378,"BS","Intermediate",-0.500879806522007,"Deltaic"
"CRMS0132",2016,-0.740370197116345,0,1.10413044586489,"BS","Intermediate",-0.702372001357025,"Deltaic"
"CRMS0132",2017,-0.726433938054067,0,1.20390740740795,"BS","Intermediate",-0.744025172621465,"Deltaic"
"CRMS0132",2018,-0.906443950941819,0,1.31496427404407,"BS","Intermediate",-0.653735584379162,"Deltaic"
"CRMS0132",2019,-0.687726828280485,0,1.03429543134897,"BS","Intermediate",-0.57123165368518,"Deltaic"
"CRMS0132",2020,-0.430543364548882,0,0.754305745243241,"BS","Intermediate",-0.567605821100668,"Deltaic"
"CRMS0135",2007,0.0158134856612185,0,1.27620416121863,"BS","Brackish",-0.364751714868434,"Deltaic"
"CRMS0135",2008,1.56946560240185,1,1.34788256139366,"BS","Brackish",-0.150472702492293,"Deltaic"
"CRMS0135",2009,0.913158442903945,0,1.24326786754895,"BS","Brackish",0.0311259913808734,"Deltaic"
"CRMS0135",2010,0.673381140135287,0,1.25449427341129,"BS","Brackish",0.156196728810318,"Deltaic"
"CRMS0135",2011,0.864579816294583,0,1.41909319465775,"BS","Brackish",0.189058593980338,"Deltaic"
"CRMS0135",2012,0.706522244002899,1,1.24098406439558,"BS","Brackish",0.128510726305127,"Deltaic"
"CRMS0135",2013,0.395364102134771,0,1.12585837290525,"BS","Brackish",-0.0124651043730947,"Deltaic"
"CRMS0135",2014,0.329223523048556,0,1.22560278773614,"BS","Brackish",-0.190858486427577,"Deltaic"
"CRMS0135",2015,0.177539239962181,0,0.854085797654278,"BS","Brackish",-0.367708196785675,"Deltaic"
"CRMS0135",2016,0.515748453790624,0,0.616762879608357,"BS","Brackish",-0.512629191140878,"Deltaic"
"CRMS0135",2017,0.746319894373834,0,0.665493185447118,"BS","Brackish",-0.612767608673318,"Deltaic"
"CRMS0135",2018,0.227038452790088,0,0.840162853128917,"BS","Brackish",-0.670692532267013,"Deltaic"
"CRMS0135",2019,0.651995214135248,0,0.504003538373322,"BS","Brackish",-0.692906361052032,"Deltaic"
"CRMS0135",2020,1.35588959969947,0,0.58308366202132,"BS","Brackish",-0.693821358768992,"Deltaic"
"CRMS0136",2007,1.01385641234784,0,1.15989626523473,"BS","Brackish",0.527938357952493,"Deltaic"
"CRMS0136",2008,2.88717855276192,1,0.821191667641634,"BS","Brackish",1.14386549827593,"Deltaic"
"CRMS0136",2009,2.16388104228375,1,0.959664876067488,"BS","Brackish",1.14407443631631,"Deltaic"
"CRMS0136",2010,1.80938453381952,0,1.18782477761756,"BS","Brackish",0.429374047477114,"Deltaic"
"CRMS0136",2011,1.93982451955486,0,1.27944226371078,"BS","Brackish",-0.284750623507989,"Deltaic"
"CRMS0136",2012,1.67696174699808,1,1.09177462597574,"BS","Brackish",-0.333064266076998,"Deltaic"
"CRMS0136",2013,1.60827185222974,0,0.851540469802525,"BS","Brackish",-0.245024904492601,"Deltaic"
"CRMS0136",2014,1.42557089501086,0,1.17357498162087,"BS","Brackish",-1.33607903629951,"Deltaic"
"CRMS0136",2015,1.27105403894434,0,0.849691259635014,"BS","Brackish",-2.92665945874751,"Deltaic"
"CRMS0136",2016,1.49043681625601,0,0.615412647971866,"BS","Brackish",-3.28616069884029,"Deltaic"
